-27460,-27464,-27460
-27453,-27464,-27469
-27452,-27466,-27458
-27452,-27466,-27464
-27447,-27507,-27474
-27447,-27484,-27487
-27448,-27484,-27484
-27449,-27477,-27490
-27450,-27477,-27476
-27450,-27478,-27466
-27450,-27478,-27465
-27449,-27482,-27465
-27451,-27480,-27469
-27451,-27483,-27469
-27451,-27482,-27465
-27451,-27483,-27458
-27451,-27484,-27461
-27451,-27484,-27464
-27448,-27484,-27464
-27448,-27484,-27458
-27449,-27476,-27451
-27447,-27473,-27452
-27446,-27473,-27449
-27446,-27475,-27453
-27446,-27497,-27453
-27445,-27496,-27440
-27446,-27497,-27437
-27445,-27497,-27437
-27469,-27495,-27436
-27468,-27495,-27436
-27469,-27490,-27444
-27467,-27491,-27446
-27471,-27491,-27455
-27470,-27495,-27458
-27470,-27496,-27459
-27469,-27495,-27463
-27469,-27494,-27463
-27470,-27492,-27466
-27470,-27490,-27466
-27470,-27490,-27466
-27470,-27489,-27473
-27471,-27490,-27470
-27471,-27490,-27469
-27471,-27489,-27471
-27471,-27479,-27469
-27471,-27479,-27476
-27470,-27476,-27488
-27470,-27476,-27483
-27471,-27474,-27478
-27471,-27474,-27496
-27472,-27474,-27499
-27473,-27457,-27479
-27472,-27456,-27483
-27473,-27454,-27477
-27473,-27456,-27480
-27471,-27462,-27480
-27472,-27465,-27477
-27468,-27468,-27486
-27469,-27469,-27495
-27470,-27470,-27473
-27470,-27468,-27468
-27470,-27468,-27480
-27472,-27465,-27480
-27471,-27485,-27481
-27471,-27486,-27472
-27471,-27487,-27482
-27470,-27485,-27464
-27472,-27485,-27464
-27473,-27484,-27478
-27472,-27485,-27485
-27471,-27474,-27484
-27468,-27456,-27486
-27468,-27458,-27487
-27469,-27460,-27484
-27466,-27459,-27484
-27466,-27481,-27484
-27469,-27481,-27478
-27474,-27471,-27469
-27474,-27470,-27458
-27459,-27471,-27449
-27459,-27470,-27448
-27459,-27470,-27449
-27461,-27470,-27448
-27460,-27468,-27445
-27466,-27469,-27446
-27466,-27468,-27468
-27462,-27468,-27451
-27464,-27469,-27443
-27463,-27470,-27442
-27463,-27471,-27439
-27465,-27471,-27445
-27465,-27468,-27444
-27468,-27464,-27443
-27466,-27465,-27446
-27463,-27464,-27445
-27463,-27476,-27449
-27461,-27456,-27471
-27461,-27456,-27475
-27459,-27458,-27469
-27461,-27456,-27470
-27461,-27456,-27474
-27458,-27458,-27483
-27460,-27458,-27481
-27459,-27457,-27468
-27459,-27465,-27464
-27459,-27465,-27471
-27459,-27466,-27461
-27460,-27465,-27470
-27459,-27465,-27472
-27459,-27465,-27459
-27462,-27480,-27460
-27461,-27480,-27460
-27459,-27480,-27453
-27459,-27482,-27451
-27454,-27466,-27448
-27454,-27465,-27449
-27456,-27467,-27448
-27456,-27466,-27454
-27456,-27464,-27468
-27458,-27459,-27467
-27457,-27458,-27476
-27458,-27461,-27474
-27454,-27462,-27466
-27454,-27480,-27470
-27454,-27481,-27466
-27452,-27469,-27472
-27451,-27469,-27489
-27451,-27469,-27484
-27451,-27467,-27492
-27450,-27466,-27490
-27451,-27466,-27488
-27451,-27466,-27490
-27453,-27468,-27484
-27453,-27466,-27481
-27451,-27467,-27482
-27451,-27468,-27490
-27451,-27468,-27490
-27451,-27468,-27479
-27453,-27467,-27482
-27454,-27468,-27482
-27455,-27468,-27482
-27452,-27469,-27483
-27453,-27472,-27481
-27455,-27472,-27494
-27455,-27474,-27489
-27455,-27473,-27479
-27455,-27474,-27478
-27455,-27474,-27465
-27454,-27473,-27474
-27456,-27467,-27479
-27456,-27474,-27462
-27456,-27474,-27481
-27454,-27474,-27480
-27456,-27473,-27488
-27456,-27469,-27493
-27456,-27469,-27490
-27456,-27470,-27492
-27456,-27467,-27494
-27459,-27467,-27494
-27459,-27468,-27491
-27459,-27467,-27478
-27460,-27467,-27473
-27460,-27479,-27473
-27459,-27481,-27473
-27458,-27481,-27472
-27458,-27481,-27470
-27458,-27479,-27470
-27458,-27478,-27470
-27459,-27478,-27469
-27461,-27449,-27468
-27461,-27449,-27474
-27462,-27451,-27465
-27462,-27449,-27456
-27461,-27453,-27455
-27455,-27453,-27459
-27455,-27468,-27474
-27461,-27467,-27484
-27458,-27467,-27484
-27457,-27453,-27483
-27457,-27453,-27482
-27459,-27461,-27478
-27462,-27463,-27470
-27460,-27462,-27469
-27460,-27466,-27466
-27461,-27464,-27466
-27462,-27465,-27460
-27462,-27475,-27447
-27458,-27473,-27439
-27459,-27469,-27458
-27457,-27469,-27453
-27457,-27469,-27447
-27458,-27467,-27448
-27458,-27464,-27448
-27457,-27464,-27448
-27453,-27466,-27457
-27453,-27465,-27473
-27453,-27467,-27484
-27452,-27467,-27473
-27453,-27468,-27473
-27458,-27470,-27474
-27458,-27469,-27472
-27457,-27492,-27472
-27455,-27488,-27472
-27455,-27489,-27465
-27455,-27490,-27460
-27457,-27466,-27465
-27456,-27466,-27470
-27457,-27466,-27480
-27457,-27464,-27480
-27456,-27468,-27480
-27454,-27468,-27479
-27454,-27469,-27474
-27454,-27468,-27465
-27456,-27469,-27465
-27455,-27471,-27464
-27457,-27471,-27458
-27457,-27470,-27461
-27458,-27470,-27448
-27458,-27467,-27447
-27458,-27465,-27457
-27458,-27466,-27457
-27457,-27463,-27457
-27457,-27464,-27461
-27456,-27463,-27461
-27457,-27464,-27464
-27456,-27463,-27462
-27457,-27466,-27463
-27459,-27466,-27457
-27461,-27467,-27450
-27470,-27465,-27463
-27469,-27465,-27465
-27469,-27468,-27471
-27469,-27468,-27481
-27466,-27467,-27465
-27464,-27467,-27463
-27464,-27467,-27457
-27466,-27468,-27456
-27467,-27469,-27455
-27467,-27469,-27450
-27464,-27458,-27449
-27465,-27463,-27450
-27464,-27460,-27444
-27462,-27459,-27449
-27464,-27457,-27433
-27464,-27460,-27448
-27464,-27459,-27439
-27464,-27457,-27446
-27463,-27459,-27445
-27466,-27458,-27452
-27466,-27458,-27444
-27466,-27458,-27455
-27468,-27458,-27455
-27469,-27459,-27457
-27469,-27473,-27459
-27468,-27472,-27459
-27467,-27467,-27455
-27466,-27467,-27449
-27466,-27467,-27452
-27466,-27437,-27453
-27467,-27435,-27456
-27467,-27435,-27460
-27468,-27434,-27457
-27468,-27436,-27473
-27468,-27436,-27463
-27470,-27436,-27458
-27470,-27435,-27458
-27470,-27435,-27463
-27470,-27435,-27461
-27470,-27432,-27458
-27470,-27468,-27459
-27470,-27428,-27460
-27471,-27459,-27463
-27472,-27459,-27463
-27473,-27458,-27465
-27474,-27459,-27464
-27473,-27456,-27464
-27473,-27437,-27459
-27472,-27438,-27458
-27472,-27437,-27451
-27473,-27439,-27452
-27475,-27438,-27453
-27474,-27436,-27449
-27476,-27437,-27436
-27475,-27438,-27455
-27475,-27443,-27456
-27475,-27445,-27455
-27476,-27445,-27449
-27474,-27446,-27447
-27472,-27445,-27461
-27472,-27446,-27461
-27472,-27446,-27459
-27473,-27446,-27458
-27473,-27444,-27460
-27474,-27443,-27472
-27476,-27445,-27478
-27476,-27453,-27475
-27478,-27453,-27471
-27479,-27453,-27466
-27479,-27453,-27470
-27483,-27450,-27471
-27482,-27450,-27468
-27484,-27434,-27475
-27483,-27434,-27476
-27479,-27434,-27474
-27477,-27440,-27464
-27476,-27440,-27466
-27476,-27437,-27459
-27477,-27438,-27456
-27481,-27439,-27462
-27479,-27438,-27460
-27483,-27438,-27461
-27485,-27438,-27464
-27486,-27435,-27465
-27488,-27435,-27457
-27482,-27429,-27473
-27482,-27428,-27480
-27482,-27429,-27469
-27482,-27429,-27477
-27482,-27429,-27458
-27483,-27429,-27468
-27486,-27429,-27472
-27485,-27430,-27472
-27484,-27455,-27472
-27485,-27454,-27480
-27487,-27449,-27486
-27482,-27445,-27469
-27482,-27445,-27467
-27482,-27446,-27468
-27482,-27434,-27480
-27478,-27434,-27487
-27480,-27447,-27483
-27476,-27450,-27475
-27480,-27450,-27480
-27480,-27450,-27479
-27480,-27462,-27484
-27480,-27459,-27476
-27480,-27459,-27477
-27480,-27459,-27483
-27481,-27460,-27467
-27481,-27460,-27465
-27484,-27456,-27466
-27486,-27456,-27464
-27486,-27430,-27483
-27485,-27442,-27465
-27490,-27433,-27464
-27489,-27433,-27466
-27490,-27429,-27470
-27491,-27432,-27471
-27490,-27432,-27452
-27490,-27432,-27453
-27489,-27439,-27455
-27489,-27440,-27454
-27491,-27442,-27457
-27492,-27443,-27460
-27492,-27447,-27457
-27491,-27444,-27454
-27487,-27450,-27458
-27484,-27450,-27460
-27483,-27450,-27465
-27491,-27450,-27469
-27490,-27451,-27470
-27490,-27449,-27460
-27491,-27449,-27455
-27491,-27436,-27455
-27492,-27434,-27458
-27491,-27432,-27447
-27491,-27452,-27469
-27494,-27454,-27467
-27496,-27451,-27458
-27497,-27451,-27448
-27497,-27451,-27450
-27498,-27451,-27448
-27501,-27453,-27451
-27501,-27454,-27450
-27501,-27454,-27469
-27501,-27428,-27471
-27501,-27430,-27471
-27501,-27432,-27470
-27500,-27434,-27468
-27499,-27434,-27469
-27500,-27434,-27466
-27492,-27432,-27466
-27492,-27462,-27461
-27492,-27461,-27464
-27492,-27463,-27451
-27492,-27463,-27451
-27490,-27462,-27450
-27490,-27461,-27457
-27490,-27460,-27456
-27491,-27459,-27458
-27488,-27458,-27458
-27487,-27458,-27454
-27489,-27456,-27454
-27490,-27456,-27454
-27492,-27450,-27471
-27493,-27449,-27472
-27491,-27449,-27459
-27491,-27449,-27457
-27491,-27448,-27462
-27494,-27462,-27468
-27495,-27462,-27469
-27496,-27463,-27463
-27491,-27460,-27480
-27492,-27434,-27480
-27493,-27435,-27470
-27492,-27457,-27484
-27491,-27458,-27484
-27496,-27454,-27481
-27499,-27454,-27459
-27494,-27440,-27458
-27492,-27440,-27460
-27492,-27440,-27462
-27495,-27440,-27460
-27494,-27440,-27470
-27496,-27439,-27471
-27494,-27439,-27472
-27494,-27438,-27471
-27494,-27434,-27474
-27494,-27459,-27478
-27494,-27459,-27478
-27495,-27434,-27462
-27492,-27437,-27457
-27491,-27435,-27468
-27488,-27435,-27480
-27488,-27435,-27479
-27488,-27434,-27479
-27488,-27434,-27480
-27488,-27427,-27468
-27488,-27427,-27474
-27489,-27426,-27471
-27489,-27447,-27467
-27486,-27447,-27468
-27487,-27446,-27463
-27487,-27434,-27463
-27482,-27433,-27460
-27482,-27427,-27455
-27482,-27427,-27456
-27482,-27428,-27455
-27480,-27427,-27454
-27481,-27428,-27455
-27481,-27427,-27450
-27482,-27428,-27451
-27483,-27426,-27453
-27483,-27426,-27467
-27484,-27437,-27469
-27481,-27420,-27475
-27481,-27420,-27467
-27480,-27420,-27465
-27481,-27418,-27462
-27481,-27416,-27469
-27482,-27417,-27471
-27480,-27417,-27471
-27480,-27417,-27469
-27480,-27418,-27461
-27478,-27421,-27461
-27478,-27421,-27469
-27478,-27421,-27461
-27479,-27421,-27463
-27480,-27422,-27457
-27479,-27422,-27455
-27479,-27422,-27454
-27479,-27422,-27444
-27475,-27421,-27439
-27475,-27419,-27454
-27475,-27456,-27454
-27475,-27457,-27455
-27475,-27455,-27465
-27475,-27456,-27468
-27474,-27457,-27466
-27474,-27456,-27466
-27474,-27453,-27474
-27474,-27444,-27474
-27474,-27444,-27461
-27475,-27444,-27465
-27475,-27442,-27471
-27473,-27444,-27470
-27472,-27444,-27454
-27472,-27449,-27457
-27474,-27449,-27459
-27476,-27448,-27458
-27475,-27449,-27459
-27474,-27449,-27462
-27474,-27460,-27464
-27474,-27460,-27467
-27474,-27460,-27467
-27474,-27460,-27441
-27473,-27461,-27442
-27472,-27461,-27439
-27472,-27461,-27434
-27473,-27461,-27432
-27472,-27462,-27439
-27474,-27462,-27445
-27474,-27437,-27449
-27474,-27438,-27459
-27473,-27437,-27466
-27473,-27439,-27449
-27474,-27439,-27445
-27474,-27439,-27444
-27474,-27440,-27440
-27473,-27437,-27447
-27471,-27438,-27451
-27472,-27434,-27453
-27471,-27428,-27454
-27471,-27428,-27452
-27473,-27428,-27452
-27473,-27426,-27460
-27472,-27445,-27467
-27472,-27445,-27465
-27472,-27445,-27466
-27475,-27445,-27463
-27474,-27444,-27446
-27474,-27444,-27462
-27475,-27444,-27451
-27475,-27445,-27453
-27475,-27449,-27452
-27473,-27449,-27451
-27473,-27449,-27454
-27473,-27428,-27459
-27470,-27434,-27457
-27473,-27434,-27444
-27472,-27434,-27442
-27470,-27434,-27448
-27473,-27434,-27455
-27471,-27434,-27446
-27472,-27434,-27446
-27472,-27434,-27445
-27472,-27434,-27443
-27472,-27434,-27457
-27470,-27434,-27466
-27470,-27436,-27463
-27470,-27436,-27469
-27468,-27436,-27469
-27468,-27436,-27459
-27468,-27437,-27446
-27468,-27437,-27443
-27468,-27437,-27442
-27468,-27437,-27450
-27466,-27437,-27453
-27466,-27437,-27448
-27466,-27423,-27451
-27467,-27447,-27449
-27467,-27432,-27462
-27464,-27431,-27459
-27465,-27436,-27438
-27465,-27436,-27453
-27461,-27437,-27463
-27461,-27437,-27462
-27457,-27438,-27463
-27457,-27440,-27470
-27459,-27444,-27469
-27459,-27444,-27463
-27457,-27446,-27455
-27457,-27444,-27463
-27457,-27425,-27466
-27457,-27424,-27464
-27456,-27424,-27464
-27457,-27424,-27445
-27457,-27428,-27441
-27456,-27426,-27438
-27456,-27423,-27438
-27456,-27422,-27454
-27455,-27423,-27453
-27456,-27427,-27453
-27457,-27438,-27449
-27457,-27437,-27461
-27457,-27438,-27461
-27457,-27452,-27466
-27457,-27435,-27464
-27457,-27435,-27453
-27458,-27439,-27448
-27456,-27438,-27447
-27456,-27439,-27456
-27460,-27442,-27455
-27458,-27442,-27445
-27461,-27442,-27452
-27461,-27438,-27454
-27458,-27438,-27450
-27460,-27440,-27443
-27460,-27441,-27439
-27460,-27441,-27435
-27461,-27440,-27435
-27462,-27445,-27435
-27462,-27445,-27435
-27462,-27447,-27442
-27463,-27447,-27441
-27462,-27446,-27449
-27462,-27448,-27448
-27463,-27450,-27446
-27461,-27450,-27458
-27462,-27435,-27457
-27462,-27435,-27458
-27461,-27451,-27453
-27462,-27451,-27452
-27461,-27454,-27440
-27464,-27462,-27440
-27463,-27462,-27440
-27463,-27458,-27432
-27464,-27457,-27433
-27465,-27459,-27433
-27467,-27456,-27437
-27467,-27450,-27438
-27465,-27451,-27449
-27462,-27451,-27444
-27465,-27449,-27444
-27463,-27450,-27455
-27462,-27452,-27451
-27462,-27451,-27451
-27462,-27451,-27452
-27460,-27450,-27446
-27461,-27450,-27449
-27462,-27449,-27460
-27466,-27448,-27446
-27466,-27448,-27448
-27466,-27449,-27441
-27466,-27449,-27450
-27462,-27448,-27438
-27461,-27447,-27435
-27461,-27447,-27434
-27459,-27447,-27437
-27459,-27448,-27451
-27459,-27448,-27450
-27460,-27447,-27454
-27460,-27446,-27460
-27460,-27448,-27447
-27461,-27450,-27421
-27463,-27460,-27417
-27463,-27456,-27426
-27463,-27451,-27427
-27468,-27452,-27427
-27465,-27459,-27420
-27464,-27458,-27420
-27466,-27455,-27430
-27467,-27453,-27439
-27464,-27454,-27444
-27464,-27451,-27448
-27462,-27450,-27441
-27462,-27440,-27442
-27462,-27427,-27445
-27462,-27425,-27433
-27462,-27425,-27432
-27462,-27424,-27432
-27462,-27430,-27431
-27465,-27430,-27430
-27466,-27430,-27431
-27458,-27431,-27429
-27457,-27430,-27431
-27458,-27429,-27438
-27458,-27444,-27437
-27458,-27444,-27434
-27458,-27443,-27434
-27457,-27442,-27431
-27459,-27439,-27434
-27459,-27439,-27436
-27459,-27442,-27440
-27460,-27441,-27428
-27460,-27441,-27456
-27460,-27439,-27451
-27460,-27439,-27460
-27460,-27439,-27461
-27460,-27440,-27461
-27460,-27439,-27457
-27461,-27439,-27453
-27463,-27438,-27468
-27463,-27438,-27470
-27461,-27439,-27470
-27463,-27440,-27470
-27461,-27418,-27466
-27460,-27460,-27448
-27459,-27460,-27450
-27457,-27407,-27448
-27456,-27406,-27456
-27455,-27419,-27458
-27457,-27455,-27461
-27458,-27455,-27460
-27454,-27456,-27448
-27456,-27406,-27447
-27456,-27456,-27447
-27456,-27457,-27461
-27459,-27457,-27470
-27461,-27440,-27455
-27459,-27430,-27453
-27460,-27427,-27450
-27460,-27429,-27448
-27459,-27429,-27456
-27457,-27432,-27457
-27457,-27435,-27459
-27458,-27435,-27479
-27456,-27433,-27476
-27456,-27434,-27477
-27455,-27435,-27477
-27456,-27437,-27465
-27455,-27437,-27458
-27458,-27434,-27459
-27456,-27432,-27455
-27457,-27432,-27468
-27458,-27431,-27474
-27456,-27430,-27458
-27455,-27432,-27469
-27458,-27437,-27463
-27459,-27437,-27472
-27460,-27437,-27475
-27461,-27441,-27480
-27464,-27441,-27482
-27460,-27442,-27476
-27460,-27442,-27479
-27459,-27442,-27479
-27460,-27442,-27477
-27459,-27442,-27477
-27460,-27442,-27465
-27459,-27443,-27466
-27460,-27440,-27471
-27460,-27440,-27472
-27460,-27442,-27471
-27461,-27442,-27472
-27461,-27444,-27467
-27458,-27433,-27451
-27460,-27428,-27452
-27460,-27429,-27461
-27460,-27429,-27471
-27460,-27422,-27470
-27459,-27420,-27464
-27459,-27425,-27463
-27462,-27417,-27464
-27461,-27460,-27469
-27461,-27460,-27465
-27460,-27435,-27465
-27462,-27435,-27464
-27463,-27435,-27453
-27463,-27435,-27454
-27462,-27437,-27439
-27463,-27436,-27447
-27463,-27437,-27444
-27463,-27447,-27442
-27463,-27444,-27437
-27463,-27444,-27451
-27462,-27444,-27451
-27461,-27445,-27460
-27463,-27445,-27458
-27458,-27451,-27456
-27458,-27452,-27452
-27456,-27451,-27450
-27457,-27453,-27457
-27460,-27453,-27441
-27459,-27455,-27443
-27460,-27455,-27452
-27461,-27458,-27440
-27461,-27461,-27438
-27461,-27459,-27447
-27461,-27443,-27454
-27463,-27444,-27442
-27463,-27443,-27449
-27462,-27455,-27443
-27461,-27449,-27443
-27462,-27449,-27445
-27461,-27465,-27437
-27461,-27467,-27448
-27462,-27467,-27447
-27462,-27452,-27449
-27462,-27453,-27435
-27462,-27453,-27425
-27460,-27451,-27417
-27460,-27450,-27405
-27460,-27450,-27404
-27460,-27450,-27410
-27463,-27451,-27409
-27462,-27450,-27413
-27464,-27466,-27411
-27461,-27442,-27408
-27460,-27442,-27403
-27460,-27443,-27403
-27459,-27478,-27404
-27458,-27478,-27405
-27458,-27456,-27403
-27458,-27456,-27401
-27453,-27452,-27425
-27452,-27452,-27439
-27456,-27452,-27425
-27455,-27452,-27424
-27454,-27451,-27433
-27450,-27469,-27436
-27451,-27469,-27434
-27452,-27469,-27434
-27455,-27455,-27428
-27452,-27464,-27430
-27453,-27465,-27431
-27453,-27458,-27430
-27453,-27460,-27432
-27454,-27460,-27451
-27454,-27458,-27450
-27454,-27459,-27444
-27454,-27459,-27450
-27454,-27457,-27453
-27456,-27455,-27453
-27456,-27446,-27447
-27456,-27447,-27463
-27456,-27446,-27463
-27458,-27449,-27449
-27458,-27449,-27436
-27457,-27449,-27444
-27456,-27447,-27436
-27456,-27457,-27438
-27455,-27456,-27438
-27453,-27456,-27434
-27453,-27449,-27442
-27455,-27449,-27440
-27450,-27449,-27442
-27450,-27460,-27446
-27452,-27460,-27442
-27450,-27461,-27440
-27450,-27459,-27449
-27450,-27458,-27443
-27450,-27458,-27438
-27450,-27436,-27446
-27449,-27436,-27451
-27452,-27438,-27442
-27455,-27441,-27444
-27453,-27441,-27446
-27457,-27442,-27458
-27456,-27441,-27459
-27457,-27454,-27450
-27457,-27458,-27456
-27456,-27454,-27454
-27457,-27453,-27458
-27457,-27454,-27457
-27455,-27452,-27443
-27455,-27452,-27458
-27454,-27451,-27453
-27454,-27451,-27453
-27454,-27453,-27451
-27483,-27452,-27453
-27483,-27453,-27454
-27486,-27451,-27459
-27487,-27447,-27460
-27488,-27444,-27456
-27490,-27444,-27466
-27489,-27443,-27467
-27491,-27445,-27455
-27489,-27445,-27450
-27488,-27445,-27452
-27488,-27445,-27451
-27494,-27443,-27455
-27495,-27465,-27454
-27496,-27465,-27456
-27496,-27465,-27459
-27497,-27465,-27458
-27496,-27464,-27453
-27496,-27464,-27450
-27491,-27464,-27456
-27490,-27464,-27462
-27494,-27467,-27458
-27494,-27467,-27459
-27492,-27467,-27461
-27492,-27467,-27443
-27491,-27467,-27447
-27492,-27467,-27438
-27493,-27468,-27437
-27494,-27471,-27443
-27491,-27472,-27443
-27486,-27469,-27441
-27486,-27474,-27442
-27485,-27460,-27443
-27487,-27468,-27442
-27485,-27467,-27443
-27485,-27467,-27430
-27485,-27469,-27430
-27483,-27468,-27434
-27483,-27469,-27427
-27483,-27474,-27436
-27479,-27474,-27451
-27479,-27474,-27454
-27477,-27473,-27453
-27477,-27438,-27456
-27475,-27439,-27466
-27475,-27437,-27472
-27477,-27436,-27468
-27477,-27436,-27462
-27479,-27436,-27455
-27481,-27438,-27447
-27481,-27482,-27456
-27482,-27481,-27457
-27484,-27479,-27459
-27483,-27481,-27460
-27479,-27478,-27462
-27479,-27478,-27452
-27478,-27477,-27450
-27479,-27477,-27452
-27445,-27476,-27446
-27444,-27440,-27454
-27445,-27440,-27444
-27444,-27443,-27432
-27444,-27443,-27438
-27449,-27443,-27438
-27448,-27441,-27443
-27448,-27441,-27432
-27450,-27442,-27421
-27477,-27466,-27421
-27476,-27451,-27430
-27478,-27451,-27432
-27477,-27450,-27433
-27476,-27467,-27447
-27476,-27466,-27440
-27476,-27468,-27442
-27476,-27469,-27441
-27476,-27476,-27433
-27474,-27467,-27431
-27473,-27467,-27428
-27473,-27467,-27433
-27475,-27467,-27433
-27475,-27460,-27444
-27475,-27460,-27444
-27475,-27457,-27453
-27475,-27457,-27456
-27475,-27444,-27460
-27475,-27444,-27449
-27476,-27461,-27447
-27475,-27461,-27449
-27472,-27461,-27444
-27471,-27462,-27445
-27472,-27462,-27445
-27471,-27465,-27445
-27472,-27467,-27447
-27471,-27451,-27445
-27471,-27447,-27446
-27471,-27448,-27441
-27470,-27448,-27443
-27470,-27447,-27458
-27470,-27466,-27459
-27469,-27464,-27464
-27470,-27465,-27465
-27470,-27466,-27457
-27473,-27462,-27444
-27472,-27461,-27443
-27473,-27461,-27447
-27473,-27460,-27459
-27473,-27459,-27461
-27473,-27457,-27454
-27473,-27457,-27451
-27473,-27455,-27441
-27473,-27455,-27446
-27473,-27455,-27446
-27475,-27457,-27437
-27475,-27458,-27438
-27475,-27458,-27437
-27473,-27458,-27431
-27472,-27458,-27430
-27472,-27458,-27429
-27444,-27457,-27429
-27444,-27457,-27424
-27444,-27450,-27425
-27444,-27449,-27425
-27445,-27448,-27418
-27444,-27445,-27425
-27444,-27442,-27425
-27445,-27443,-27419
-27445,-27442,-27420
-27445,-27441,-27421
-27445,-27451,-27422
-27445,-27450,-27446
-27446,-27449,-27440
-27448,-27450,-27445
-27447,-27450,-27441
-27447,-27452,-27453
-27448,-27454,-27459
-27452,-27454,-27461
-27451,-27454,-27467
-27452,-27453,-27471
-27452,-27442,-27472
-27452,-27439,-27469
-27456,-27439,-27468
-27455,-27440,-27470
-27454,-27440,-27460
-27454,-27445,-27456
-27454,-27445,-27447
-27454,-27446,-27450
-27454,-27453,-27449
-27455,-27448,-27440
-27456,-27449,-27441
-27454,-27449,-27439
-27454,-27449,-27437
-27452,-27449,-27447
-27451,-27448,-27443
-27450,-27448,-27449
-27449,-27448,-27449
-27446,-27446,-27450
-27448,-27448,-27436
-27448,-27442,-27439
-27449,-27441,-27437
-27449,-27441,-27439
-27449,-27441,-27444
-27450,-27443,-27456
-27450,-27443,-27454
-27451,-27443,-27454
-27455,-27444,-27453
-27466,-27444,-27448
-27464,-27446,-27463
-27464,-27446,-27455
-27464,-27446,-27463
-27463,-27446,-27457
-27465,-27446,-27457
-27464,-27467,-27458
-27465,-27463,-27464
-27467,-27462,-27465
-27466,-27462,-27467
-27467,-27461,-27466
-27467,-27460,-27471
-27467,-27460,-27471
-27474,-27462,-27471
-27466,-27462,-27462
-27466,-27462,-27461
-27464,-27462,-27454
-27464,-27462,-27454
-27466,-27462,-27462
-27466,-27462,-27462
-27465,-27458,-27453
-27466,-27460,-27450
-27466,-27461,-27450
-27462,-27460,-27440
-27462,-27442,-27436
-27460,-27457,-27438
-27459,-27457,-27448
-27459,-27457,-27450
-27462,-27457,-27453
-27462,-27457,-27452
-27462,-27457,-27455
-27461,-27458,-27454
-27458,-27456,-27442
-27458,-27455,-27449
-27458,-27457,-27452
-27458,-27457,-27447
-27458,-27456,-27449
-27458,-27453,-27448
-27458,-27454,-27465
-27458,-27459,-27466
-27464,-27439,-27466
-27464,-27457,-27466
-27465,-27456,-27458
-27466,-27441,-27453
-27466,-27441,-27461
-27463,-27441,-27458
-27463,-27441,-27451
-27463,-27441,-27451
-27463,-27442,-27450
-27465,-27443,-27449
-27466,-27444,-27449
-27466,-27458,-27449
-27466,-27458,-27450
-27468,-27458,-27451
-27467,-27459,-27440
-27466,-27460,-27433
-27465,-27461,-27457
-27465,-27460,-27461
-27467,-27443,-27451
-27466,-27443,-27446
-27469,-27444,-27447
-27469,-27444,-27448
-27468,-27463,-27443
-27468,-27464,-27438
-27467,-27439,-27436
-27467,-27434,-27429
-27468,-27434,-27442
-27468,-27434,-27450
-27467,-27437,-27441
-27467,-27437,-27432
-27469,-27438,-27434
-27468,-27442,-27440
-27473,-27442,-27440
-27468,-27442,-27438
-27472,-27442,-27426
-27471,-27442,-27421
-27471,-27451,-27420
-27472,-27450,-27419
-27473,-27451,-27420
-27472,-27434,-27423
-27475,-27433,-27423
-27475,-27430,-27422
-27478,-27434,-27431
-27478,-27434,-27437
-27480,-27431,-27449
-27479,-27435,-27441
-27479,-27433,-27447
-27480,-27436,-27448
-27480,-27437,-27465
-27478,-27464,-27447
-27472,-27464,-27451
-27473,-27464,-27452
-27473,-27474,-27452
-27472,-27474,-27456
-27472,-27470,-27462
-27472,-27473,-27457
-27474,-27473,-27446
-27474,-27471,-27444
-27476,-27443,-27458
-27476,-27442,-27465
-27475,-27442,-27463
-27475,-27448,-27455
-27475,-27447,-27446
-27475,-27445,-27445
-27479,-27445,-27445
-27479,-27445,-27447
-27479,-27445,-27443
-27479,-27445,-27449
-27481,-27471,-27441
-27481,-27455,-27449
-27481,-27455,-27459
-27482,-27456,-27460
-27482,-27456,-27450
-27482,-27456,-27449
-27480,-27456,-27450
-27480,-27456,-27451
-27483,-27456,-27451
-27482,-27454,-27454
-27481,-27455,-27456
-27481,-27455,-27471
-27481,-27455,-27459
-27480,-27455,-27461
-27478,-27453,-27461
-27480,-27456,-27465
-27479,-27456,-27454
-27479,-27457,-27453
-27482,-27456,-27452
-27481,-27455,-27454
-27481,-27454,-27453
-27481,-27454,-27445
-27484,-27455,-27446
-27484,-27454,-27451
-27484,-27455,-27450
-27486,-27454,-27437
-27485,-27455,-27437
-27484,-27455,-27450
-27484,-27455,-27449
-27483,-27454,-27454
-27483,-27450,-27463
-27484,-27457,-27449
-27469,-27454,-27452
-27469,-27454,-27435
-27470,-27455,-27425
-27470,-27455,-27442
-27470,-27457,-27442
-27471,-27460,-27451
-27471,-27458,-27437
-27473,-27458,-27436
-27472,-27460,-27439
-27472,-27460,-27439
-27470,-27461,-27443
-27470,-27462,-27443
-27467,-27463,-27442
-27466,-27463,-27441
-27461,-27466,-27441
-27462,-27467,-27442
-27463,-27465,-27440
-27463,-27463,-27442
-27463,-27464,-27453
-27462,-27464,-27443
-27462,-27479,-27444
-27463,-27475,-27436
-27463,-27473,-27437
-27463,-27473,-27437
-27462,-27442,-27439
-27458,-27443,-27447
-27455,-27443,-27461
-27455,-27443,-27462
-27455,-27443,-27449
-27455,-27449,-27455
-27455,-27450,-27455
-27455,-27448,-27467
-27456,-27449,-27469
